Customer ID,Branch Code,City,Age,Avg. Annual Income/Month,Balance Q1,NumOfProducts Q1,HasCrCard Q1,ActiveMember Q1,Balance Q2,NumOfProducts Q2,HasCrCard Q2,ActiveMember Q2,Balance Q3,NumOfProducts Q3,HasCrCard Q3,ActiveMember Q3,Balance Q4,NumOfProducts Q4,HasCrCard Q4,ActiveMember Q4,Unpaid Tagging
15724623,1011,Bandung,30,12000000,0,1,1,0,1283588.04,1,1,1,1378971.04,1,1,1,1378971.04,1,1,0,0
15724764,1013,Bandung,40,43000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15724851,1012,Bandung,58,15000000,0,1,0,1,0,1,0,0,1443197.38,1,0,1,1443197.38,1,1,0,1
15725024,1014,Bandung,51,26000000,82569729.06,1,1,0,82147092.06,1,1,1,81746895.06,1,1,1,81276888.06,1,1,1,1
15725221,1015,Bandung,22,16000000,31706465.87,1,1,1,31706465.87,1,1,0,31706465.87,1,1,0,31323610.87,1,1,1,0
15725509,1012,Bandung,44,60000000,53896145.94,1,1,1,54289063.94,2,1,1,53850005.94,2,1,1,54072543.94,2,1,1,1
15725776,1013,Bandung,45,41000000,0,2,1,0,0,2,1,0,1308767.7,2,1,1,1287484.7,2,1,1,0
15725835,1012,Bandung,45,46000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15726058,1012,Bandung,37,54000000,115922409.2,1,1,0,116094779.2,1,1,1,115756772.2,1,1,1,115756772.2,2,1,0,0
15726179,1015,Bandung,47,24000000,202049403.5,1,1,1,201911328.5,1,1,1,202352442.5,1,1,1,201898051.5,1,1,1,0
15726556,1012,Bandung,30,21000000,53238482.31,2,0,0,53732659.31,2,0,1,54043924.31,2,0,1,54195239.31,2,1,1,1
15726589,1013,Bandung,42,16000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15726832,1014,Bandung,62,24000000,34566386.89,1,0,1,34816119.89,2,0,1,34816119.89,2,0,0,34751426.89,2,1,1,1
15726855,1013,Bandung,42,46000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15727021,1014,Bandung,48,19000000,0,2,1,0,0,2,1,0,0,2,1,0,829484.38,2,1,1,0
15727198,1013,Bandung,53,18000000,56379967,1,0,0,56491733,1,0,1,56387692,1,0,1,56003126,1,1,1,1
15727317,1014,Bandung,61,17000000,128275624.4,2,1,0,128459745.4,2,1,1,128394690.4,2,1,1,127917958.4,2,1,1,0
15727384,1012,Bandung,56,0,19816287.18,1,1,1,19816287.18,1,1,0,19880627.18,1,1,1,19550408.18,1,1,1,0
15727605,1014,Bandung,29,21000000,24234933.52,2,1,0,24234933.52,2,1,0,24572102.52,2,1,1,25020016.52,2,1,1,1
15727619,1011,Bandung,60,26000000,152325105.2,1,1,0,152354960.2,1,1,1,152400782.2,1,1,1,152339089.2,1,1,1,1
15727811,1013,Bandung,52,17000000,0,2,1,0,1143779.54,2,1,1,877525.54,2,1,1,892484.54,2,1,1,0
15727944,1012,Bandung,26,37000000,63891601.49,3,0,1,63891601.49,3,0,0,64189837.49,3,0,1,64189837.49,3,1,0,1
15728043,1013,Bandung,48,28000000,91964718.34,2,1,1,92269968.34,2,1,1,92200941.34,2,1,1,92292846.34,2,1,1,0
15728224,1014,Bandung,31,19000000,194412063.5,2,1,1,194412063.5,3,1,0,194412063.5,3,1,0,194771690.5,4,1,1,0
15728474,1013,Bandung,47,26000000,58053441.02,2,1,0,58053441.02,2,1,0,57965213.02,2,1,1,57882138.02,2,1,1,0
15728608,1015,Bandung,40,49000000,0,2,1,0,1245474.72,2,1,1,799348.72,2,1,1,799348.72,2,1,0,0
15728693,1013,Bandung,23,7000000,0,3,1,1,0,3,1,0,0,3,1,0,796724.76,3,1,1,0
15728709,1014,Bandung,44,52000000,17451399.26,1,1,1,17137633.26,1,1,1,16737618.26,1,1,1,16929213.26,1,1,1,0
15728963,1013,Bandung,51,23000000,28848329.4,2,1,1,28701878.4,2,1,1,28701878.4,2,1,0,28618517.4,3,1,1,0
15729054,1014,Bandung,29,32000000,52843795.2,1,1,1,52807589.2,1,1,1,52638538.2,1,1,1,53038704.2,1,1,1,0
15729065,1012,Bandung,37,19000000,31950939.19,2,1,0,31950939.19,2,1,0,32251774.19,2,1,1,32251774.19,2,1,0,0
15729087,1011,Bandung,38,48000000,122324697,1,1,1,121979118,1,1,1,121550872,1,1,1,121311771,1,1,1,1
15729238,1014,Bandung,50,19000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15729489,1013,Bandung,62,28000000,168754987.4,2,1,1,168754987.4,2,1,0,168340258.4,2,1,1,168197330.4,3,1,1,1
15729557,1015,Bandung,49,27000000,132963719.1,2,1,1,132963719.1,2,1,0,132736648.1,2,1,1,132736648.1,2,1,0,0
15729582,1015,Bandung,66,26000000,169385752.4,1,1,1,168972344.4,1,1,1,169159767.4,1,1,1,169159767.4,1,1,0,0
15729689,1015,Bandung,54,15000000,0,1,1,0,0,1,1,0,0,1,1,0,233480.98,1,1,1,1
15730044,1011,Bandung,49,15000000,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
15730353,1012,Bandung,61,18000000,31331299.89,2,0,0,31331299.89,2,0,0,31482906.89,2,0,1,31482906.89,3,1,0,1
15730433,1013,Bandung,58,30000000,187764261.1,1,1,1,187764261.1,1,1,0,187425253.1,2,1,1,187881846.1,2,1,1,1
15730793,1013,Bandung,58,20000000,40407939.02,1,1,1,40054482.02,1,1,1,39575017.02,1,1,1,39313923.02,1,1,1,0
15731281,1012,Bandung,49,15000000,0,2,1,1,0,3,1,0,544070.94,3,1,1,930649.94,3,1,1,0
15731412,1015,Bandung,28,19000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,1
15731463,1014,Bandung,43,18000000,157744489.7,2,1,0,157303833.7,2,1,1,157658468.7,2,1,1,157293422.7,2,1,1,0
15732020,1011,Bandung,47,17000000,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
15732061,1015,Bandung,54,24000000,53849904,1,1,0,54117986,2,1,1,53792152,3,1,1,53747727,3,1,1,0
15732102,1013,Bandung,52,24000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15732266,1011,Bandung,62,19000000,0,2,1,1,0,2,1,0,0,2,1,0,321875.12,2,1,1,0
15732281,1011,Bandung,44,29000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15732437,1012,Bandung,58,15000000,0,2,1,1,0,2,1,0,239877.16,2,1,1,239877.16,2,1,0,0
15732563,1012,Bandung,34,52000000,29688327,1,1,1,29688327,1,1,0,29335226,1,1,1,29335226,1,1,0,0
15732791,1011,Bandung,35,55000000,137811328.5,1,1,0,137434999.5,1,1,1,137071119.5,1,1,1,137071119.5,1,1,0,0
15732917,1012,Bandung,30,26000000,53390343.29,1,1,1,53390343.29,1,1,0,53390343.29,1,1,0,53390343.29,1,1,0,0
15733138,1015,Bandung,30,19000000,146408938.7,1,1,0,146408938.7,1,1,0,146052480.7,1,1,1,146052480.7,1,1,0,1
15733429,1014,Bandung,39,49000000,109999928.9,1,0,1,110070848.9,1,0,1,109618532.9,1,0,1,109391326.9,2,1,1,1
15733491,1012,Bandung,29,13000000,21990351.18,1,1,0,22276201.18,1,1,1,22050471.18,1,1,1,22392577.18,1,1,1,0
15733872,1011,Bandung,31,32000000,41495813.87,1,1,0,41302402.87,1,1,1,41302402.87,1,1,0,41302402.87,1,1,0,0
15733966,1011,Bandung,40,29000000,119983162.8,2,1,1,119983162.8,2,1,0,119983162.8,2,1,0,119983162.8,2,1,0,0
15734008,1012,Bandung,57,26000000,89839425,1,1,0,89547956,1,1,1,89713377,1,1,1,89481145,1,1,1,1
15734058,1011,Bandung,63,25000000,0,1,1,1,1090861.12,2,1,1,1090861.12,2,1,0,876529.12,2,1,1,0
15734085,1011,Bandung,41,56000000,0,1,1,1,1147494.16,1,1,1,1147494.16,1,1,0,1147494.16,2,1,0,0
15734461,1014,Bandung,64,21000000,149592227,2,1,1,149661022,2,1,1,149292534,2,1,1,149542327,2,1,1,0
15734659,1012,Bandung,28,23000000,10430319.42,1,1,0,10044519.42,1,1,1,10044519.42,1,1,0,9863931.42,1,1,1,0
15734917,1012,Bandung,69,22000000,0,2,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0
15734942,1014,Bandung,44,13000000,128885625.4,2,1,1,128627598.4,2,1,1,129056483.4,2,1,1,129056483.4,2,1,0,0
15735078,1014,Bandung,34,22000000,16009844.13,2,1,1,16009844.13,2,1,0,16009844.13,2,1,0,15735641.13,2,1,1,0
15735346,1012,Bandung,56,18000000,77210575.22,1,1,0,77631253.22,1,1,1,77960773.22,1,1,1,77636491.22,1,1,1,0
15735522,1012,Bandung,57,28000000,0,1,1,0,1113340.38,1,1,1,1113340.38,1,1,0,771081.38,1,1,1,1
15735799,1015,Bandung,67,23000000,43194401.11,1,1,0,43194401.11,1,1,0,43503553.11,2,1,1,43595203.11,2,1,1,1
15735909,1012,Bandung,52,24000000,145260658.1,1,0,0,145745066.1,1,0,1,145852694.1,1,0,1,145630459.1,1,1,1,1
15736069,1014,Bandung,61,26000000,114710760.7,1,1,0,114710760.7,1,1,0,114710760.7,1,1,0,114892152.7,1,1,1,0
15736078,1011,Bandung,46,24000000,50533390.78,2,0,1,50533390.78,2,0,0,50062914.78,2,0,1,50062914.78,2,1,0,1
15736126,1015,Bandung,42,34000000,0,2,1,0,1039597.48,2,1,1,1207522.48,2,1,1,1207522.48,3,1,0,0
15736327,1011,Bandung,46,15000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15736534,1011,Bandung,52,25000000,73163235.05,1,1,1,73216725.05,1,1,1,73216725.05,1,1,0,73002249.05,1,1,1,0
15736778,1011,Bandung,37,50000000,77676628.04,1,1,1,77444968.04,1,1,1,77733091.04,1,1,1,77984357.04,1,1,1,0
15736816,1013,Bandung,40,13000000,0,2,1,1,0,2,1,0,497171.9,2,1,1,21124.9,2,1,1,0
15737104,1011,Bandung,68,18000000,20075265.19,1,1,1,20320861.19,1,1,1,19876991.19,1,1,1,19876991.19,1,1,0,0
15737452,1015,Bandung,36,44000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15737521,1013,Bandung,47,21000000,0,2,1,1,1125636.62,2,1,1,1017008.62,2,1,1,1158050.62,3,1,1,0
15737627,1012,Bandung,32,39000000,70072706.4,2,1,0,70072706.4,2,1,0,70072706.4,2,1,0,70072706.4,2,1,0,0
15737647,1012,Bandung,63,30000000,0,1,1,1,0,1,1,0,578117.96,1,1,1,429181.96,1,1,1,0
15738042,1014,Bandung,30,33000000,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
15738605,1013,Bandung,39,43000000,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
15738662,1013,Bandung,50,27000000,132098328.1,2,1,1,132298607.1,3,1,1,132298607.1,3,1,0,132298607.1,3,1,0,0
15738672,1013,Bandung,57,28000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15738828,1014,Bandung,26,30000000,0,2,1,1,1477913.22,2,1,1,1477913.22,2,1,0,1949321.22,3,1,1,0
15738835,1014,Bandung,37,50000000,107248618.9,1,1,0,107211890.9,1,1,1,107378050.9,1,1,1,107167540.9,1,1,1,0
15738884,1011,Bandung,27,40000000,171205992.6,2,1,0,170910673.6,2,1,1,170939602.6,2,1,1,170476366.6,2,1,1,0
15738936,1011,Bandung,33,35000000,13709655.08,1,1,0,13632067.08,1,1,1,13632067.08,1,1,0,13632067.08,1,1,0,0
15739068,1015,Bandung,25,13000000,130954693.9,1,0,1,130954693.9,1,0,0,130471925.9,1,0,1,130471925.9,1,1,0,1
15739123,1013,Bandung,57,0,34482316.18,1,1,1,34131142.18,1,1,1,34131142.18,1,1,0,33726223.18,1,1,1,0
15739131,1011,Bandung,52,16000000,143341893.7,1,1,1,143718319.7,2,1,1,143718319.7,2,1,0,143563361.7,2,1,1,0
15739271,1011,Bandung,57,20000000,96140240.09,2,1,0,95877978.09,2,1,1,95668009.09,2,1,1,95931649.09,2,1,1,0
15739292,1015,Bandung,26,25000000,0,2,1,1,0,2,1,0,496704.04,2,1,1,266704.04,2,1,1,0
15739592,1011,Bandung,30,20000000,130027318.9,2,1,1,129544352.9,2,1,1,129416931.9,2,1,1,129595017.9,2,1,1,0
15739847,1015,Bandung,55,16000000,25757334.31,2,1,1,25757334.31,2,1,0,25745640.31,2,1,1,25518965.31,2,1,1,0
15740175,1012,Bandung,26,13000000,58069136.52,1,1,0,58059127.52,1,1,1,58059127.52,1,1,0,57823253.52,1,1,1,0
15740237,1011,Bandung,32,14000000,0,2,1,1,0,2,1,0,347525.78,3,1,1,347525.78,3,1,0,0
15740356,1013,Bandung,30,17000000,50762475.52,1,1,0,50354427.52,1,1,1,50274756.52,1,1,1,50274756.52,1,1,0,1
15740411,1013,Bandung,46,19000000,38888899.34,1,1,1,38888899.34,1,1,0,39125181.34,1,1,1,39226682.34,1,1,1,0
15740602,1012,Bandung,36,49000000,0,2,1,1,409569.04,2,1,1,552532.04,2,1,1,1042893.04,2,1,1,0
15741385,1011,Bandung,66,0,42337266,1,1,0,42337266,1,1,0,42016425,1,1,1,42505018,1,1,1,0
15741643,1012,Bandung,38,17000000,72759566.88,2,0,1,72559654.88,2,0,1,72272571.88,2,0,1,72272571.88,2,1,0,1
15741988,1011,Bandung,53,18000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15742116,1011,Bandung,27,30000000,0,2,1,1,0,2,1,0,0,3,1,0,0,3,1,0,0
15742126,1014,Bandung,65,28000000,14022602.98,2,1,0,13944859.98,2,1,1,14297734.98,2,1,1,14597692.98,3,1,1,0
15742204,1013,Bandung,24,17000000,0,2,1,1,560207.4,2,1,1,859703.4,2,1,1,859703.4,2,1,0,0
15742238,1011,Bandung,37,57000000,0,2,1,1,1455069.72,3,1,1,1059348.72,3,1,1,705255.72,3,1,1,0
15742358,1015,Bandung,49,25000000,100196085.1,2,1,1,100404466.1,2,1,1,100261558.1,2,1,1,100333146.1,2,1,1,0
15742378,1014,Bandung,38,41000000,90556358.88,2,1,0,90401784.88,2,1,1,90377828.88,2,1,1,90069543.88,2,1,1,0
15742480,1015,Bandung,46,24000000,56297059.53,2,1,1,56097958.53,2,1,1,56487922.53,2,1,1,56487922.53,2,1,0,0
15742534,1015,Bandung,28,22000000,0,1,1,1,0,1,1,0,0,1,1,0,217815.52,1,1,1,0
15742607,1011,Bandung,43,54000000,0,2,1,1,1073842.32,2,1,1,735330.32,2,1,1,1002384.32,2,1,1,0
15742613,1013,Bandung,53,16000000,51730343.12,1,1,1,52004664.12,1,1,1,51895408.12,1,1,1,51895408.12,2,1,0,1
15742681,1012,Bandung,66,28000000,18555909.5,1,1,0,18555909.5,1,1,0,18555909.5,1,1,0,18555909.5,1,1,0,0
15742824,1014,Bandung,44,47000000,49781357.78,2,1,0,49781357.78,2,1,0,49781357.78,2,1,0,49931457.78,2,1,1,0
15743040,1013,Bandung,51,28000000,0,2,1,1,0,2,1,0,0,2,1,0,778820.48,2,1,1,0
15743153,1014,Bandung,33,39000000,14483460.17,1,1,0,14262893.17,2,1,1,14206428.17,2,1,1,14206428.17,2,1,0,1
15743293,1012,Bandung,29,14000000,162401913.9,1,1,0,162139221.9,1,1,1,161774769.9,1,1,1,161452343.9,1,1,1,1
15743490,1014,Bandung,59,25000000,126803662.8,1,1,0,126701457.8,1,1,1,126272997.8,1,1,1,126593012.8,1,1,1,0
15743532,1011,Bandung,29,37000000,15847903.58,2,1,0,15847903.58,3,1,0,15588780.58,3,1,1,15899378.58,4,1,1,0
15743617,1014,Bandung,61,23000000,53149448.98,2,1,0,53111857.98,2,1,1,53563092.98,2,1,1,53311354.98,2,1,1,0
15743817,1012,Bandung,63,20000000,70711363.63,1,1,1,70660548.63,1,1,1,71022339.63,1,1,1,71022339.63,1,1,0,0
15743976,1015,Bandung,51,17000000,139474503.8,1,1,0,139474503.8,1,1,0,139474503.8,1,1,0,139018912.8,1,1,1,0
15744240,1012,Bandung,26,27000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15744273,1013,Bandung,56,21000000,0,2,1,0,0,2,1,0,1282661.74,2,1,1,1601216.74,2,1,1,0
15744689,1015,Bandung,42,30000000,106672279.4,2,1,0,106770895.4,2,1,1,107250426.4,2,1,1,107250426.4,2,1,0,1
15744873,1015,Bandung,66,0,0,2,1,0,724036.9,2,1,1,1066245.9,2,1,1,1141293.9,2,1,1,0
15744914,1014,Bandung,45,33000000,0,2,1,0,1550224.28,2,1,1,1479102.28,2,1,1,1526217.28,3,1,1,0
15745030,1013,Bandung,63,22000000,84759724.58,2,1,0,84668219.58,2,1,1,84993837.58,2,1,1,84923132.58,2,1,1,1
15745083,1014,Bandung,33,16000000,77341704.24,1,1,0,77341704.24,1,1,0,77792463.24,1,1,1,78244051.24,2,1,1,0
15745107,1015,Bandung,51,20000000,33586781.46,1,1,0,33586781.46,1,1,0,33757129.46,1,1,1,33971466.46,1,1,1,0
15745433,1014,Bandung,51,18000000,43372887.74,2,1,1,43372887.74,2,1,0,43392638.74,2,1,1,43469645.74,3,1,1,0
15745452,1012,Bandung,40,32000000,96111525.31,1,1,1,95777732.31,1,1,1,95462826.31,1,1,1,95462826.31,1,1,0,0
15745455,1011,Bandung,28,33000000,0,2,1,1,0,2,1,0,0,2,1,0,266702.18,2,1,1,0
15745844,1014,Bandung,48,24000000,61262572.5,1,1,1,61645201.5,1,1,1,61996346.5,1,1,1,62464840.5,2,1,1,0
15746065,1012,Bandung,35,58000000,95216896.64,1,1,0,95105793.64,1,1,1,95230221.64,1,1,1,95230221.64,1,1,0,0
15746553,1014,Bandung,38,39000000,0,2,1,0,302774.5,2,1,1,800728.5,2,1,1,361785.5,2,1,1,0
15746708,1015,Bandung,69,30000000,13935691.44,1,1,0,14143053.44,1,1,1,14143053.44,2,1,0,14143053.44,2,1,0,0
15746726,1013,Bandung,32,20000000,0,1,1,0,0,1,1,0,0,1,1,0,1022270.96,1,1,1,1
15746737,1014,Bandung,26,31000000,108956850.2,2,1,1,108939806.2,2,1,1,108807987.2,2,1,1,108807987.2,2,1,0,1
15746986,1014,Bandung,52,30000000,14974598.94,1,1,1,14974598.94,2,1,0,14974598.94,2,1,0,14850027.94,2,1,1,0
15746995,1011,Bandung,35,14000000,58558614.4,1,1,0,58161161.4,1,1,1,58161161.4,1,1,0,58161161.4,1,1,0,0
15747168,1014,Bandung,32,13000000,66628332.17,2,1,1,67082498.17,2,1,1,67082498.17,2,1,0,67082498.17,2,1,0,0
15747174,1011,Bandung,42,21000000,33119389.15,3,0,0,33119389.15,3,0,0,33119389.15,3,0,0,33488882.15,3,1,1,1
15747265,1015,Bandung,30,15000000,21495088.5,2,1,1,21495088.5,3,1,0,21875249.5,3,1,1,21627430.5,3,1,1,0
15747358,1015,Bandung,51,17000000,0,2,1,1,0,2,1,0,217614.56,2,1,1,217614.56,3,1,0,0
15747649,1015,Bandung,52,19000000,39288019.68,4,0,1,39657033.68,4,0,1,39394639.68,4,0,1,39394639.68,4,1,0,1
15747757,1013,Bandung,48,26000000,25644207.76,1,1,1,25644207.76,1,1,0,25886058.76,1,1,1,25403976.76,1,1,1,0
15747772,1015,Bandung,63,18000000,44884079.88,1,1,1,44969386.88,1,1,1,45196954.88,1,1,1,45429797.88,1,1,1,0
15747795,1015,Bandung,49,19000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15747821,1011,Bandung,29,39000000,126014879.5,1,1,0,126014879.5,1,1,0,126407515.5,2,1,1,126407515.5,2,1,0,1
15748327,1012,Bandung,32,37000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15748360,1012,Bandung,61,22000000,195679250.2,2,1,0,195679250.2,2,1,0,196168866.2,2,1,1,196168866.2,2,1,0,1
15748499,1015,Bandung,62,21000000,18763382.17,1,1,0,18763382.17,1,1,0,18893203.17,1,1,1,18893203.17,1,1,0,0
15748552,1013,Bandung,30,13000000,0,2,1,0,1000133.96,2,1,1,1000133.96,2,1,0,967790.96,2,1,1,0
15748660,1014,Bandung,27,31000000,16654509.76,1,1,1,16674338.76,1,1,1,16380620.76,1,1,1,16380620.76,2,1,0,0
15748752,1015,Bandung,35,37000000,14560906.32,2,1,1,14560906.32,2,1,0,14515175.32,2,1,1,14807708.32,2,1,1,0
15748986,1014,Bandung,37,45000000,0,2,1,1,963797.88,3,1,1,963797.88,3,1,0,814361.88,3,1,1,0
15749019,1011,Bandung,49,24000000,18573265.51,2,1,1,18573265.51,2,1,0,18162079.51,2,1,1,18162079.51,2,1,0,0
15749103,1014,Bandung,34,43000000,130845418.7,2,1,1,131127901.7,2,1,1,130831921.7,2,1,1,130443470.7,2,1,1,0
15749130,1012,Bandung,45,33000000,0,2,1,0,1427855.34,2,1,1,1052622.34,2,1,1,808830.34,2,1,1,0
15749265,1011,Bandung,53,18000000,39759469.23,1,1,0,39759469.23,1,1,0,39672290.23,1,1,1,39276358.23,1,1,1,0
15749489,1012,Bandung,41,25000000,21336003,1,1,1,21289112,1,1,1,21006636,1,1,1,21176832,1,1,1,0
15749583,1013,Bandung,70,18000000,0,2,1,0,1130591.54,2,1,1,946745.54,2,1,1,752205.54,2,1,1,0
15749951,1011,Bandung,58,0,209906997.3,2,0,1,209877002.3,3,0,1,210282844.3,3,0,1,210282844.3,3,1,0,1
15750014,1012,Bandung,61,30000000,0,2,1,0,0,2,1,0,1555647.06,3,1,1,1555647.06,3,1,0,0
15750141,1012,Bandung,64,16000000,95332779.44,1,1,1,95668192.44,1,1,1,95959325.44,2,1,1,96078783.44,2,1,1,0
15750156,1013,Bandung,32,37000000,137899669.9,2,1,1,137859658.9,2,1,1,137859658.9,2,1,0,137582111.9,2,1,1,0
15750181,1011,Bandung,30,21000000,41551856.63,1,1,0,41163097.63,1,1,1,41163097.63,1,1,0,41218929.63,1,1,1,0
15750264,1011,Bandung,24,9000000,194548730.3,1,1,0,194075541.3,1,1,1,193999590.3,1,1,1,193999590.3,1,1,0,0
15750466,1011,Bandung,45,59000000,24732812.92,1,1,1,24627155.92,1,1,1,24514482.92,1,1,1,24033237.92,1,1,1,0
15750549,1015,Bandung,25,7000000,178076721.4,2,1,0,178005735.4,2,1,1,178415140.4,2,1,1,178712806.4,3,1,1,0
15750569,1011,Bandung,27,21000000,48223155.53,2,0,0,48434024.53,2,0,1,48792119.53,2,0,1,49262948.53,2,1,1,1
15750731,1015,Bandung,31,37000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15750837,1015,Bandung,28,30000000,138139608.5,2,1,0,137676679.5,2,1,1,137305920.5,2,1,1,137709118.5,2,1,1,0
15750867,1012,Bandung,46,25000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15751022,1014,Bandung,45,58000000,31311829.95,2,1,1,31311829.95,2,1,0,31771752.95,2,1,1,31771752.95,2,1,0,0
15751032,1014,Bandung,66,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15751057,1012,Bandung,50,27000000,59527279.35,1,1,0,59527279.35,1,1,0,59545515.35,1,1,1,59650467.35,1,1,1,0
15751445,1013,Bandung,55,17000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15751491,1013,Bandung,70,28000000,61781089.96,1,1,1,62177765.96,1,1,1,62177765.96,1,1,0,62177765.96,1,1,0,1
15751524,1015,Bandung,64,15000000,0,2,1,0,0,2,1,0,0,2,1,0,1237762.88,2,1,1,0
15751549,1012,Bandung,67,17000000,82282365.2,1,1,0,82171832.2,1,1,1,82359114.2,1,1,1,82711837.2,1,1,1,1
15751561,1011,Bandung,60,15000000,95315888.33,1,1,1,95315888.33,1,1,0,95796297.33,1,1,1,95974437.33,1,1,1,0
15751593,1011,Bandung,25,16000000,67858972.12,2,1,0,67858972.12,2,1,0,67960429.12,2,1,1,67960429.12,2,1,0,0
15751771,1012,Bandung,24,7000000,0,2,1,0,0,2,1,0,229103.82,2,1,1,229103.82,2,1,0,0
15751926,1015,Bandung,63,20000000,104740587.8,1,1,1,104740587.8,1,1,0,104740587.8,1,1,0,104740587.8,1,1,0,0
15752047,1015,Bandung,38,53000000,118551399.5,2,1,1,118551399.5,2,1,0,118774522.5,2,1,1,118686666.5,2,1,1,0
15752139,1012,Bandung,39,26000000,17201667.11,3,1,1,16790755.11,3,1,1,16790755.11,3,1,0,16571779.11,3,1,1,1
15752300,1015,Bandung,55,27000000,118369542,4,1,0,118369542,4,1,0,118369542,4,1,0,118847895,4,1,1,1
15752342,1013,Bandung,56,25000000,0,2,1,1,1161404.36,3,1,1,1161404.36,3,1,0,1660142.36,3,1,1,0
15752507,1013,Bandung,25,18000000,0,2,1,1,1030601.38,2,1,1,940518.38,2,1,1,940518.38,2,1,0,0
15752508,1015,Bandung,29,39000000,15633745.96,1,1,0,15753819.96,1,1,1,15829321.96,1,1,1,15829321.96,1,1,0,0
15752801,1011,Bandung,27,34000000,119095220.4,1,1,0,119282608.4,2,1,1,119554742.4,2,1,1,119397605.4,2,1,1,0
15753092,1011,Bandung,62,20000000,116741636.7,1,0,1,116335470.7,1,0,1,116335470.7,1,0,0,116335470.7,1,1,0,1
15753174,1012,Bandung,53,23000000,187989618.3,1,1,1,188071678.3,1,1,1,188187854.3,1,1,1,188430733.3,1,1,1,0
15753332,1014,Bandung,57,26000000,43083602.11,1,1,1,43560585.11,1,1,1,43583871.11,1,1,1,43205238.11,2,1,1,0
15753370,1012,Bandung,49,23000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15753462,1013,Bandung,66,16000000,85470205.58,1,0,1,85021009.58,1,0,1,84607977.58,2,0,1,84607977.58,2,1,0,1
15753719,1011,Bandung,28,18000000,0,1,1,0,0,1,1,0,0,2,1,0,0,2,1,0,0
15753861,1013,Bandung,52,21000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15754267,1011,Bandung,67,15000000,0,1,1,0,159172.88,1,1,1,562472.88,1,1,1,562472.88,1,1,0,1
15754342,1011,Bandung,46,28000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15754526,1014,Bandung,48,30000000,0,2,1,1,0,2,1,0,1327987.64,3,1,1,1706778.64,3,1,1,0
15754747,1012,Bandung,22,7000000,60714732.67,2,1,0,60547539.67,2,1,1,60939162.67,2,1,1,61081972.67,2,1,1,0
15754796,1015,Bandung,56,21000000,130280024.2,1,1,1,130738871.2,1,1,1,131148051.2,1,1,1,130659978.2,1,1,1,0
15754820,1013,Bandung,26,23000000,0,1,1,1,870348.34,1,1,1,870348.34,1,1,0,833766.34,1,1,1,0
15754849,1012,Bandung,36,29000000,27255371.45,2,0,0,27733693.45,2,0,1,27926576.45,2,0,1,27715788.45,2,1,1,1
15754952,1014,Bandung,49,20000000,54661893.2,1,1,1,54790235.2,1,1,1,54776158.2,1,1,1,54776158.2,1,1,0,0
15755018,1014,Bandung,27,37000000,0,1,1,0,0,1,1,0,1008536.6,1,1,1,1008536.6,1,1,0,0
15755223,1012,Bandung,42,38000000,50276006.08,1,1,1,50042498.08,1,1,1,50042498.08,1,1,0,50336252.08,1,1,1,0
15755225,1014,Bandung,65,26000000,44357514.08,3,1,0,44357514.08,3,1,0,44624712.08,3,1,1,44388455.08,3,1,1,1
15755239,1014,Bandung,23,13000000,20186726.2,3,1,1,20186726.2,3,1,0,20080387.2,3,1,1,20080387.2,3,1,0,1
15755330,1014,Bandung,22,14000000,71292909.6,1,1,1,71292909.6,1,1,0,71729118.6,1,1,1,71729118.6,1,1,0,0
